Friction_Angle,Cohesion,Slope_Angle,Rainfall_Intensity,Rainfall_Duration,Permeability,FOS
20,0,45,10,2,0.001,0.452
20,0,45,10,3,0.001,0.45
20,0,45,10,4,0.001,0.45
20,0,45,10,8,0.001,0.45
20,0,45,10,12,0.001,0.449
20,0,45,10,16,0.001,0.449
20,0,45,10,20,0.001,0.449
20,0,45,10,24,0.001,0.448
20,0,45,30,0,0.001,0.454
20,0,45,30,1,0.001,0.449
20,0,45,30,2,0.001,0.447
20,0,45,30,3,0.001,0.446
20,0,45,30,4,0.001,0.444
20,0,45,30,8,0.001,0.442
20,0,45,30,12,0.001,0.439
20,0,45,30,16,0.001,0.438
20,0,45,30,20,0.001,0.438
20,0,45,30,24,0.001,0.438
20,0,45,60,0,0.001,0.454
20,0,45,60,1,0.001,0.445
20,0,45,60,2,0.001,0.44
20,0,45,60,3,0.001,0.437
20,0,45,60,4,0.001,0.435
20,0,45,60,8,0.001,0.427
20,0,45,60,12,0.001,0.426
20,0,45,60,16,0.001,0.426
20,0,45,60,20,0.001,0.426
20,0,45,60,24,0.001,0.426
20,5,45,10,0,0.001,0.838
20,5,45,10,1,0.001,0.835
20,5,45,10,2,0.001,0.834
20,5,45,10,3,0.001,0.833
20,5,45,10,4,0.001,0.831
20,5,45,10,8,0.001,0.827
20,5,45,10,12,0.001,0.822
20,5,45,10,16,0.001,0.818
20,5,45,10,20,0.001,0.815
20,5,45,10,24,0.001,0.813
20,5,45,30,0,0.001,0.838
20,5,45,30,1,0.001,0.832
20,5,45,30,2,0.001,0.829
20,5,45,30,3,0.001,0.825
20,5,45,30,4,0.001,0.822
20,5,45,30,8,0.001,0.81
20,5,45,30,12,0.001,0.805
20,5,45,30,16,0.001,0.804
20,5,45,30,20,0.001,0.804
20,5,45,30,24,0.001,0.804
20,5,45,60,0,0.001,0.838
20,5,45,60,1,0.001,0.828
20,5,45,60,2,0.001,0.821
20,5,45,60,3,0.001,0.814
20,5,45,60,4,0.001,0.808
20,5,45,60,8,0.001,0.796
20,5,45,60,12,0.001,0.795
20,5,45,60,16,0.001,0.795
20,5,45,60,20,0.001,0.795
20,5,45,60,24,0.001,0.795
20,10,45,10,0,0.001,1.133
20,10,45,10,1,0.001,1.131
20,10,45,10,2,0.001,1.13
20,10,45,10,3,0.001,1.129
20,10,45,10,4,0.001,1.128
20,10,45,10,8,0.001,1.125
20,10,45,10,12,0.001,1.123
20,10,45,10,16,0.001,1.121
20,10,45,10,20,0.001,1.119
20,10,45,10,24,0.001,1.118
20,10,45,30,0,0.001,1.133
20,10,45,30,1,0.001,1.129
20,10,45,30,2,0.001,1.126
20,10,45,30,3,0.001,1.124
20,10,45,30,4,0.001,1.122
20,10,45,30,8,0.001,1.115
20,10,45,30,12,0.001,1.109
20,10,45,30,16,0.001,1.108
20,10,45,30,20,0.001,1.108
20,10,45,30,24,0.001,1.108
20,10,45,60,0,0.001,1.133
20,10,45,60,1,0.001,1.126
20,10,45,60,2,0.001,1.121
20,10,45,60,3,0.001,1.117
20,10,45,60,4,0.001,1.113
20,10,45,60,8,0.001,1.1
20,10,45,60,12,0.001,1.099
20,10,45,60,16,0.001,1.099
20,10,45,60,20,0.001,1.099
20,10,45,60,24,0.001,1.099
20,15,45,10,0,0.001,1.38
20,15,45,10,1,0.001,1.379
20,15,45,10,2,0.001,1.379
20,15,45,10,3,0.001,1.379
20,15,45,10,4,0.001,1.378
20,15,45,10,8,0.001,1.377
20,15,45,10,12,0.001,1.375
20,15,45,10,16,0.001,1.373
20,15,45,10,20,0.001,1.372
20,15,45,10,24,0.001,1.371
20,15,45,30,0,0.001,1.38
20,15,45,30,1,0.001,1.379
20,15,45,30,2,0.001,1.377
20,15,45,30,3,0.001,1.376
20,15,45,30,4,0.001,1.375
20,15,45,30,8,0.001,1.369
20,15,45,30,12,0.001,1.367
20,15,45,30,16,0.001,1.366
20,15,45,30,20,0.001,1.366
20,15,45,30,24,0.001,1.366
20,15,45,60,0,0.001,1.38
20,15,45,60,1,0.001,1.377
20,15,45,60,2,0.001,1.374
20,15,45,60,3,0.001,1.37
20,15,45,60,4,0.001,1.367
20,15,45,60,8,0.001,1.36
20,15,45,60,12,0.001,1.359
20,15,45,60,16,0.001,1.359
20,15,45,60,20,0.001,1.359
20,15,45,60,24,0.001,1.359
20,20,45,10,0,0.001,1.641
20,20,45,10,1,0.001,1.64
20,20,45,10,2,0.001,1.639
20,20,45,10,3,0.001,1.638
20,20,45,10,4,0.001,1.638
20,20,45,10,8,0.001,1.636
20,20,45,10,12,0.001,1.634
20,20,45,10,16,0.001,1.615
20,20,45,10,20,0.001,1.615
20,20,45,10,24,0.001,1.614
20,20,45,30,0,0.001,1.641
20,20,45,30,1,0.001,1.638
20,20,45,30,2,0.001,1.636
20,20,45,30,3,0.001,1.634
20,20,45,30,4,0.001,1.633
20,20,45,30,8,0.001,1.613
20,20,45,30,12,0.001,1.611
20,20,45,30,16,0.001,1.61
20,20,45,30,20,0.001,1.61
20,20,45,30,24,0.001,1.61
20,20,45,60,0,0.001,1.641
20,20,45,60,1,0.001,1.636
20,20,45,60,2,0.001,1.632
20,20,45,60,3,0.001,1.612
20,20,45,60,4,0.001,1.612
20,20,45,60,8,0.001,1.605
20,20,45,60,12,0.001,1.603
20,20,45,60,16,0.001,1.603
20,20,45,60,20,0.001,1.603
20,20,45,60,24,0.001,1.603
25,0,45,10,0,0.001,0.582
25,0,45,10,1,0.001,0.579
25,0,45,10,2,0.001,0.578
25,0,45,10,3,0.001,0.577
25,0,45,10,4,0.001,0.577
25,0,45,10,8,0.001,0.574
25,0,45,10,12,0.001,0.574
25,0,45,10,16,0.001,0.573
25,0,45,10,20,0.001,0.573
25,0,45,10,24,0.001,0.572
25,0,45,30,0,0.001,0.582
25,0,45,30,1,0.001,0.575
25,0,45,30,2,0.001,0.571
25,0,45,30,3,0.001,0.569
25,0,45,30,4,0.001,0.568
25,0,45,30,8,0.001,0.565
25,0,45,30,12,0.001,0.562
25,0,45,30,16,0.001,0.561
25,0,45,30,20,0.001,0.561
25,0,45,30,24,0.001,0.561
25,0,45,60,0,0.001,0.582
25,0,45,60,1,0.001,0.568
25,0,45,60,2,0.001,0.562
25,0,45,60,3,0.001,0.558
25,0,45,60,4,0.001,0.556
25,0,45,60,8,0.001,0.546
25,0,45,60,12,0.001,0.545
25,0,45,60,16,0.001,0.545
25,0,45,60,20,0.001,0.545
25,0,45,60,24,0.001,0.545
25,5,45,10,0,0.001,0.985
25,5,45,10,1,0.001,0.982
25,5,45,10,2,0.001,0.98
25,5,45,10,3,0.001,0.979
25,5,45,10,4,0.001,0.978
25,5,45,10,8,0.001,0.972
25,5,45,10,12,0.001,0.966
25,5,45,10,16,0.001,0.961
25,5,45,10,20,0.001,0.958
25,5,45,10,24,0.001,0.956
25,5,45,30,0,0.001,0.985
25,5,45,30,1,0.001,0.978
25,5,45,30,2,0.001,0.974
25,5,45,30,3,0.001,0.97
25,5,45,30,4,0.001,0.966
25,5,45,30,8,0.001,0.952
25,5,45,30,12,0.001,0.945
25,5,45,30,16,0.001,0.944
25,5,45,30,20,0.001,0.944
25,5,45,30,24,0.001,0.944
25,5,45,60,0,0.001,0.985
25,5,45,60,1,0.001,0.974
25,5,45,60,2,0.001,0.965
25,5,45,60,3,0.001,0.957
25,5,45,60,4,0.001,0.949
25,5,45,60,8,0.001,0.834
25,5,45,60,12,0.001,0.933
25,5,45,60,16,0.001,0.933
25,5,45,60,20,0.001,0.933
25,5,45,60,24,0.001,0.933
25,10,45,10,0,0.001,1.291
25,10,45,10,1,0.001,1.288
25,10,45,10,2,0.001,1.286
25,10,45,10,3,0.001,1.284
25,10,45,10,4,0.001,1.283
25,10,45,10,8,0.001,1.277
25,10,45,10,12,0.001,1.271
25,10,45,10,16,0.001,1.266
25,10,45,10,20,0.001,1.262
25,10,45,10,24,0.001,1.26
25,10,45,30,0,0.001,1.291
25,10,45,30,1,0.001,1.283
25,10,45,30,2,0.001,1.279
25,10,45,30,3,0.001,1.275
25,10,45,30,4,0.001,1.271
25,10,45,30,8,0.001,1.256
25,10,45,30,12,0.001,1.249
25,10,45,30,16,0.001,1.248
25,10,45,30,20,0.001,1.248
25,10,45,30,24,0.001,1.248
25,10,45,60,0,0.001,1.291
25,10,45,60,1,0.001,1.278
25,10,45,60,2,0.001,1.269
25,10,45,60,3,0.001,1.261
25,10,45,60,4,0.001,1.253
25,10,45,60,8,0.001,1.237
25,10,45,60,12,0.001,1.236
25,10,45,60,16,0.001,1.236
25,10,45,60,20,0.001,1.236
25,10,45,60,24,0.001,1.236
25,15,45,10,0,0.001,1.561
25,15,45,10,1,0.001,1.56
25,15,45,10,2,0.001,1.56
25,15,45,10,3,0.001,1.559
25,15,45,10,4,0.001,1.559
25,15,45,10,8,0.001,1.556
25,15,45,10,12,0.001,1.554
25,15,45,10,16,0.001,1.552
25,15,45,10,20,0.001,1.55
25,15,45,10,24,0.001,1.549
25,15,45,30,0,0.001,1.561
25,15,45,30,1,0.001,1.559
25,15,45,30,2,0.001,1.557
25,15,45,30,3,0.001,1.555
25,15,45,30,4,0.001,1.553
25,15,45,30,8,0.001,1.546
25,15,45,30,12,0.001,1.541
25,15,45,30,16,0.001,1.54
25,15,45,30,20,0.001,1.54
25,15,45,30,24,0.001,1.54
25,15,45,60,0,0.001,1.561
25,15,45,60,1,0.001,1.556
25,15,45,60,2,0.001,1.552
25,15,45,60,3,0.001,1.548
25,15,45,60,4,0.001,1.543
25,15,45,60,8,0.001,1.531
25,15,45,60,12,0.001,1.53
25,15,45,60,16,0.001,1.53
25,15,45,60,20,0.001,1.53
25,15,45,60,24,0.001,1.53
25,20,45,10,0,0.001,1.806
25,20,45,10,1,0.001,1.805
25,20,45,10,2,0.001,1.805
25,20,45,10,3,0.001,1.804
25,20,45,10,4,0.001,1.804
25,20,45,10,8,0.001,1.802
25,20,45,10,12,0.001,1.8
25,20,45,10,16,0.001,1.798
25,20,45,10,20,0.001,1.796
25,20,45,10,24,0.001,1.795
25,20,45,30,0,0.001,1.806
25,20,45,30,1,0.001,1.804
25,20,45,30,2,0.001,1.803
25,20,45,30,3,0.001,1.801
25,20,45,30,4,0.001,1.799
25,20,45,30,8,0.001,1.793
25,20,45,30,12,0.001,1.789
25,20,45,30,16,0.001,1.788
25,20,45,30,20,0.001,1.788
25,20,45,30,24,0.001,1.788
25,20,45,60,0,0.001,1.806
25,20,45,60,1,0.001,1.802
25,20,45,60,2,0.001,1.794
25,20,45,60,3,0.001,1.793
25,20,45,60,4,0.001,1.79
25,20,45,60,8,0.001,1.78
25,20,45,60,12,0.001,1.779
25,20,45,60,16,0.001,1.779
25,20,45,60,20,0.001,1.779
25,20,45,60,24,0.001,1.779
30,0,45,10,0,0.001,0.721
30,0,45,10,1,0.001,0.717
30,0,45,10,2,0.001,0.714
30,0,45,10,3,0.001,0.714
30,0,45,10,4,0.001,0.712
30,0,45,10,8,0.001,0.71
30,0,45,10,12,0.001,0.709
30,0,45,10,16,0.001,0.709
30,0,45,10,20,0.001,0.708
30,0,45,10,24,0.001,0.707
30,0,45,30,0,0.001,0.721
30,0,45,30,1,0.001,0.71
30,0,45,30,2,0.001,0.706
30,0,45,30,3,0.001,0.704
30,0,45,30,4,0.001,0.702
30,0,45,30,8,0.001,0.698
30,0,45,30,12,0.001,0.694
30,0,45,30,16,0.001,0.693
30,0,45,30,20,0.001,0.693
30,0,45,30,24,0.001,0.693
30,0,45,60,0,0.001,0.721
30,0,45,60,1,0.001,0.703
30,0,45,60,2,0.001,0.695
30,0,45,60,3,0.001,0.69
30,0,45,60,4,0.001,0.686
30,0,45,60,8,0.001,0.675
30,0,45,60,12,0.001,0.673
30,0,45,60,16,0.001,0.673
30,0,45,60,20,0.001,0.673
30,0,45,60,24,0.001,0.673
30,5,45,10,0,0.001,1.146
30,5,45,10,1,0.001,1.142
30,5,45,10,2,0.001,1.14
30,5,45,10,3,0.001,1.138
30,5,45,10,4,0.001,1.136
30,5,45,10,8,0.001,1.13
30,5,45,10,12,0.001,1.123
30,5,45,10,16,0.001,1.117
30,5,45,10,20,0.001,1.113
30,5,45,10,24,0.001,1.11
30,5,45,30,0,0.001,1.146
30,5,45,30,1,0.001,1.137
30,5,45,30,2,0.001,1.132
30,5,45,30,3,0.001,1.127
30,5,45,30,4,0.001,1.122
30,5,45,30,8,0.001,1.105
30,5,45,30,12,0.001,1.097
30,5,45,30,16,0.001,1.096
30,5,45,30,20,0.001,1.096
30,5,45,30,24,0.001,1.096
30,5,45,60,0,0.001,1.146
30,5,45,60,1,0.001,1.131
30,5,45,60,2,0.001,1.121
30,5,45,60,3,0.001,1.111
30,5,45,60,4,0.001,1.102
30,5,45,60,8,0.001,1.084
30,5,45,60,12,0.001,1.082
30,5,45,60,16,0.001,1.082
30,5,45,60,20,0.001,1.082
30,5,45,60,24,0.001,1.082
30,10,45,10,0,0.001,1.451
30,10,45,10,1,0.001,1.447
30,10,45,10,2,0.001,1.445
30,10,45,10,3,0.001,1.443
30,10,45,10,4,0.001,1.441
30,10,45,10,8,0.001,1.434
30,10,45,10,12,0.001,1.427
30,10,45,10,16,0.001,1.421
30,10,45,10,20,0.001,1.416
30,10,45,10,24,0.001,1.414
30,10,45,30,0,0.001,1.451
30,10,45,30,1,0.001,1.442
30,10,45,30,2,0.001,1.437
30,10,45,30,3,0.001,1.431
30,10,45,30,4,0.001,1.427
30,10,45,30,8,0.001,1.409
30,10,45,30,12,0.001,1.4
30,10,45,30,16,0.001,1.399
30,10,45,30,20,0.001,1.399
30,10,45,30,24,0.001,1.399
30,10,45,60,0,0.001,1.451
30,10,45,60,1,0.001,1.436
30,10,45,60,2,0.001,1.425
30,10,45,60,3,0.001,1.415
30,10,45,60,4,0.001,1.405
30,10,45,60,8,0.001,1.387
30,10,45,60,12,0.001,1.385
30,10,45,60,16,0.001,1.385
30,10,45,60,20,0.001,1.385
30,10,45,60,24,0.001,1.385
30,15,45,10,0,0.001,1.747
30,15,45,10,1,0.001,1.745
30,15,45,10,2,0.001,1.743
30,15,45,10,3,0.001,1.742
30,15,45,10,4,0.001,1.74
30,15,45,10,8,0.001,1.736
30,15,45,10,12,0.001,1.732
30,15,45,10,16,0.001,1.725
30,15,45,10,20,0.001,1.72
30,15,45,10,24,0.001,1.718
30,15,45,30,0,0.001,1.747
30,15,45,30,1,0.001,1.741
30,15,45,30,2,0.001,1.738
30,15,45,30,3,0.001,1.734
30,15,45,30,4,0.001,1.731
30,15,45,30,8,0.001,1.713
30,15,45,30,12,0.001,1.705
30,15,45,30,16,0.001,1.704
30,15,45,30,20,0.001,1.704
30,15,45,30,24,0.001,1.704
30,15,45,60,0,0.001,1.747
30,15,45,60,1,0.001,1.737
30,15,45,60,2,0.001,1.73
30,15,45,60,3,0.001,1.719
30,15,45,60,4,0.001,1.71
30,15,45,60,8,0.001,1.691
30,15,45,60,12,0.001,1.69
30,15,45,60,16,0.001,1.69
30,15,45,60,20,0.001,1.69
30,15,45,60,24,0.001,1.69
30,20,45,10,0,0.001,2.002
30,20,45,10,1,0.001,2.001
30,20,45,10,2,0.001,2.001
30,20,45,10,3,0.001,2
30,20,45,10,4,0.001,2
30,20,45,10,8,0.001,1.997
30,20,45,10,12,0.001,1.993
30,20,45,10,16,0.001,1.99
30,20,45,10,20,0.001,1.989
30,20,45,10,24,0.001,1.988
30,20,45,30,0,0.001,2.002
30,20,45,30,1,0.001,2
30,20,45,30,2,0.001,1.998
30,20,45,30,3,0.001,1.996
30,20,45,30,4,0.001,1.993
30,20,45,30,8,0.001,1.984
30,20,45,30,12,0.001,1.98
30,20,45,30,16,0.001,1.979
30,20,45,30,20,0.001,1.979
30,20,45,30,24,0.001,1.979
30,20,45,60,0,0.001,2.002
30,20,45,60,1,0.001,1.997
30,20,45,60,2,0.001,1.991
30,20,45,60,3,0.001,1.985
30,20,45,60,4,0.001,1.981
30,20,45,60,8,0.001,1.969
30,20,45,60,12,0.001,1.968
30,20,45,60,16,0.001,1.968
30,20,45,60,20,0.001,1.968
30,20,45,60,24,0.001,1.968
15,0,60,10,0,0.001,0.357
15,0,60,10,1,0.001,0.357
15,0,60,10,2,0.001,0.354
15,0,60,10,3,0.001,0.345
15,0,60,10,4,0.001,0.344
15,0,60,10,8,0.001,0.329
15,0,60,10,12,0.001,0.296
15,0,60,10,16,0.001,0.284
15,0,60,10,20,0.001,0.281
15,0,60,10,24,0.001,0.28
15,0,60,30,0,0.001,0.357
15,0,60,30,1,0.001,0.345
15,0,60,30,2,0.001,0.332
15,0,60,30,3,0.001,0.329
15,0,60,30,4,0.001,0.295
15,0,60,30,8,0.001,0.269
15,0,60,30,12,0.001,0.267
15,0,60,30,16,0.001,0.267
15,0,60,30,20,0.001,0.267
15,0,60,30,24,0.001,0.267
15,0,60,60,0,0.001,0.357
15,0,60,60,1,0.001,0.332
15,0,60,60,2,0.001,0.294
15,0,60,60,3,0.001,0.273
15,0,60,60,4,0.001,0.255
15,0,60,60,8,0.001,0.248
15,0,60,60,12,0.001,0.247
15,0,60,60,16,0.001,0.246
15,0,60,60,20,0.001,0.246
15,0,60,60,24,0.001,0.246
15,5,60,10,0,0.001,0.672
15,5,60,10,1,0.001,0.671
15,5,60,10,2,0.001,0.622
15,5,60,10,3,0.001,0.622
15,5,60,10,4,0.001,0.621
15,5,60,10,8,0.001,0.62
15,5,60,10,12,0.001,0.618
15,5,60,10,16,0.001,0.616
15,5,60,10,20,0.001,0.615
15,5,60,10,24,0.001,0.613
15,5,60,30,0,0.001,0.672
15,5,60,30,1,0.001,0.621
15,5,60,30,2,0.001,0.621
15,5,60,30,3,0.001,0.619
15,5,60,30,4,0.001,0.618
15,5,60,30,8,0.001,0.612
15,5,60,30,12,0.001,0.607
15,5,60,30,16,0.001,0.605
15,5,60,30,20,0.001,0.605
15,5,60,30,24,0.001,0.605
15,5,60,60,0,0.001,0.672
15,5,60,60,1,0.001,0.62
15,5,60,60,2,0.001,0.617
15,5,60,60,3,0.001,0.614
15,5,60,60,4,0.001,0.612
15,5,60,60,8,0.001,0.6
15,5,60,60,12,0.001,0.599
15,5,60,60,16,0.001,0.599
15,5,60,60,20,0.001,0.599
15,5,60,60,24,0.001,0.599
15,10,60,10,0,0.001,0.9
15,10,60,10,1,0.001,0.896
15,10,60,10,2,0.001,0.896
15,10,60,10,3,0.001,0.895
15,10,60,10,4,0.001,0.895
15,10,60,10,8,0.001,0.892
15,10,60,10,12,0.001,0.882
15,10,60,10,16,0.001,0.88
15,10,60,10,20,0.001,0.878
15,10,60,10,24,0.001,0.876
15,10,60,30,0,0.001,0.9
15,10,60,30,1,0.001,0.895
15,10,60,30,2,0.001,0.894
15,10,60,30,3,0.001,0.891
15,10,60,30,4,0.001,0.882
15,10,60,30,8,0.001,0.876
15,10,60,30,12,0.001,0.871
15,10,60,30,16,0.001,0.869
15,10,60,30,20,0.001,0.868
15,10,60,30,24,0.001,0.868
15,10,60,60,0,0.001,0.9
15,10,60,60,1,0.001,0.893
15,10,60,60,2,0.001,0.881
15,10,60,60,3,0.001,0.879
15,10,60,60,4,0.001,0.875
15,10,60,60,8,0.001,0.865
15,10,60,60,12,0.001,0.863
15,10,60,60,16,0.001,0.863
15,10,60,60,20,0.001,0.863
15,10,60,60,24,0.001,0.863
15,15,60,10,0,0.001,1.163
15,15,60,10,1,0.001,1.162
15,15,60,10,2,0.001,1.161
15,15,60,10,3,0.001,1.16
15,15,60,10,4,0.001,1.16
15,15,60,10,8,0.001,1.159
15,15,60,10,12,0.001,1.157
15,15,60,10,16,0.001,1.155
15,15,60,10,20,0.001,1.154
15,15,60,10,24,0.001,1.153
15,15,60,30,0,0.001,1.163
15,15,60,30,1,0.001,1.16
15,15,60,30,2,0.001,1.159
15,15,60,30,3,0.001,1.158
15,15,60,30,4,0.001,1.156
15,15,60,30,8,0.001,1.152
15,15,60,30,12,0.001,1.148
15,15,60,30,16,0.001,1.147
15,15,60,30,20,0.001,1.147
15,15,60,30,24,0.001,1.147
15,15,60,60,0,0.001,1.163
15,15,60,60,1,0.001,1.159
15,15,60,60,2,0.001,1.156
15,15,60,60,3,0.001,1.153
15,15,60,60,4,0.001,1.151
15,15,60,60,8,0.001,1.143
15,15,60,60,12,0.001,1.141
15,15,60,60,16,0.001,1.141
15,15,60,60,20,0.001,1.141
15,15,60,60,24,0.001,1.141
15,20,60,10,0,0.001,1.453
15,20,60,10,1,0.001,1.452
15,20,60,10,2,0.001,1.451
15,20,60,10,3,0.001,1.451
15,20,60,10,4,0.001,1.45
15,20,60,10,8,0.001,1.377
15,20,60,10,12,0.001,1.377
15,20,60,10,16,0.001,1.376
15,20,60,10,20,0.001,1.374
15,20,60,10,24,0.001,1.374
15,20,60,30,0,0.001,1.453
15,20,60,30,1,0.001,1.451
15,20,60,30,2,0.001,1.377
15,20,60,30,3,0.001,1.377
15,20,60,30,4,0.001,1.376
15,20,60,30,8,0.001,1.373
15,20,60,30,12,0.001,1.37
15,20,60,30,16,0.001,1.368
15,20,60,30,20,0.001,1.368
15,20,60,30,24,0.001,1.368
15,20,60,60,0,0.001,1.453
15,20,60,60,1,0.001,1.377
15,20,60,60,2,0.001,1.376
15,20,60,60,3,0.001,1.374
15,20,60,60,4,0.001,1.372
15,20,60,60,8,0.001,1.364
15,20,60,60,12,0.001,1.362
15,20,60,60,16,0.001,1.362
15,20,60,60,20,0.001,1.362
15,20,60,60,24,0.001,1.362
20,0,60,10,0,0.001,0.484
20,0,60,10,1,0.001,0.484
20,0,60,10,2,0.001,0.48
20,0,60,10,3,0.001,0.468
20,0,60,10,4,0.001,0.467
20,0,60,10,8,0.001,0.446
20,0,60,10,12,0.001,0.401
20,0,60,10,16,0.001,0.384
20,0,60,10,20,0.001,0.379
20,0,60,10,24,0.001,0.378
20,0,60,30,0,0.001,0.484
20,0,60,30,1,0.001,0.468
20,0,60,30,2,0.001,0.45
20,0,60,30,3,0.001,0.446
20,0,60,30,4,0.001,0.4
20,0,60,30,8,0.001,0.364
20,0,60,30,12,0.001,0.361
20,0,60,30,16,0.001,0.361
20,0,60,30,20,0.001,0.361
20,0,60,30,24,0.001,0.361
20,0,60,60,0,0.001,0.484
20,0,60,60,1,0.001,0.449
20,0,60,60,2,0.001,0.398
20,0,60,60,3,0.001,0.369
20,0,60,60,4,0.001,0.345
20,0,60,60,8,0.001,0.337
20,0,60,60,12,0.001,0.334
20,0,60,60,16,0.001,0.333
20,0,60,60,20,0.001,0.333
20,0,60,60,24,0.001,0.333
20,5,60,10,0,0.001,0.773
20,5,60,10,1,0.001,0.772
20,5,60,10,2,0.001,0.771
20,5,60,10,3,0.001,0.77
20,5,60,10,4,0.001,0.77
20,5,60,10,8,0.001,0.767
20,5,60,10,12,0.001,0.764
20,5,60,10,16,0.001,0.762
20,5,60,10,20,0.001,0.732
20,5,60,10,24,0.001,0.697
20,5,60,30,0,0.001,0.773
20,5,60,30,1,0.001,0.77
20,5,60,30,2,0.001,0.768
20,5,60,30,3,0.001,0.766
20,5,60,30,4,0.001,0.764
20,5,60,30,8,0.001,0.698
20,5,60,30,12,0.001,0.686
20,5,60,30,16,0.001,0.684
20,5,60,30,20,0.001,0.684
20,5,60,30,24,0.001,0.684
20,5,60,60,0,0.001,0.773
20,5,60,60,1,0.001,0.768
20,5,60,60,2,0.001,0.763
20,5,60,60,3,0.001,0.759
20,5,60,60,4,0.001,0.699
20,5,60,60,8,0.001,0.678
20,5,60,60,12,0.001,0.676
20,5,60,60,16,0.001,0.676
20,5,60,60,20,0.001,0.676
20,5,60,60,24,0.001,0.676
20,10,60,10,0,0.001,1.056
20,10,60,10,1,0.001,1.054
20,10,60,10,2,0.001,1.053
20,10,60,10,3,0.001,1.051
20,10,60,10,4,0.001,1.051
20,10,60,10,8,0.001,1.047
20,10,60,10,12,0.001,1.044
20,10,60,10,16,0.001,1.041
20,10,60,10,20,0.001,1.039
20,10,60,10,24,0.001,1.036
20,10,60,30,0,0.001,1.056
20,10,60,30,1,0.001,1.051
20,10,60,30,2,0.001,1.048
20,10,60,30,3,0.001,1.046
20,10,60,30,4,0.001,1.044
20,10,60,30,8,0.001,1.036
20,10,60,30,12,0.001,0.958
20,10,60,30,16,0.001,0.956
20,10,60,30,20,0.001,0.956
20,10,60,30,24,0.001,0.956
20,10,60,60,0,0.001,1.056
20,10,60,60,1,0.001,1.048
20,10,60,60,2,0.001,1.043
20,10,60,60,3,0.001,1.039
20,10,60,60,4,0.001,1.035
20,10,60,60,8,0.001,0.951
20,10,60,60,12,0.001,0.948
20,10,60,60,16,0.001,0.947
20,10,60,60,20,0.001,0.947
20,10,60,60,24,0.001,0.947
20,15,60,10,0,0.001,1.341
20,15,60,10,1,0.001,1.34
20,15,60,10,2,0.001,1.339
20,15,60,10,3,0.001,1.339
20,15,60,10,4,0.001,1.338
20,15,60,10,8,0.001,1.271
20,15,60,10,12,0.001,1.268
20,15,60,10,16,0.001,1.266
20,15,60,10,20,0.001,1.263
20,15,60,10,24,0.001,1.251
20,15,60,30,0,0.001,1.341
20,15,60,30,1,0.001,1.338
20,15,60,30,2,0.001,1.337
20,15,60,30,3,0.001,1.27
20,15,60,30,4,0.001,1.267
20,15,60,30,8,0.001,1.25
20,15,60,30,12,0.001,1.244
20,15,60,30,16,0.001,1.241
20,15,60,30,20,0.001,1.241
20,15,60,30,24,0.001,1.241
20,15,60,60,0,0.001,1.341
20,15,60,60,1,0.001,1.336
20,15,60,60,2,0.001,1.267
20,15,60,60,3,0.001,1.263
20,15,60,60,4,0.001,1.249
20,15,60,60,8,0.001,1.236
20,15,60,60,12,0.001,1.233
20,15,60,60,16,0.001,1.233
20,15,60,60,20,0.001,1.233
20,15,60,60,24,0.001,1.233
20,20,60,10,0,0.001,1.562
20,20,60,10,1,0.001,1.561
20,20,60,10,2,0.001,1.56
20,20,60,10,3,0.001,1.559
20,20,60,10,4,0.001,1.558
20,20,60,10,8,0.001,1.556
20,20,60,10,12,0.001,1.554
20,20,60,10,16,0.001,1.552
20,20,60,10,20,0.001,1.551
20,20,60,10,24,0.001,1.549
20,20,60,30,0,0.001,1.562
20,20,60,30,1,0.001,1.559
20,20,60,30,2,0.001,1.557
20,20,60,30,3,0.001,1.555
20,20,60,30,4,0.001,1.554
20,20,60,30,8,0.001,1.548
20,20,60,30,12,0.001,1.544
20,20,60,30,16,0.001,1.541
20,20,60,30,20,0.001,1.541
20,20,60,30,24,0.001,1.541
20,20,60,60,0,0.001,1.562
20,20,60,60,1,0.001,1.557
20,20,60,60,2,0.001,1.553
20,20,60,60,3,0.001,1.55
20,20,60,60,4,0.001,1.547
20,20,60,60,8,0.001,1.536
20,20,60,60,12,0.001,1.533
20,20,60,60,16,0.001,1.533
20,20,60,60,20,0.001,1.533
20,20,60,60,24,0.001,1.533
25,0,60,10,0,0.001,0.62
25,0,60,10,1,0.001,0.612
25,0,60,10,2,0.001,0.598
25,0,60,10,3,0.001,0.595
25,0,60,10,4,0.001,0.575
25,0,60,10,8,0.001,0.569
25,0,60,10,12,0.001,0.499
25,0,60,10,16,0.001,0.487
25,0,60,10,20,0.001,0.483
25,0,60,10,24,0.001,0.48
25,0,60,30,0,0.001,0.62
25,0,60,30,1,0.001,0.596
25,0,60,30,2,0.001,0.573
25,0,60,30,3,0.001,0.568
25,0,60,30,4,0.001,0.498
25,0,60,30,8,0.001,0.463
25,0,60,30,12,0.001,0.46
25,0,60,30,16,0.001,0.46
25,0,60,30,20,0.001,0.46
25,0,60,30,24,0.001,0.46
25,0,60,60,0,0.001,0.62
25,0,60,60,1,0.001,0.572
25,0,60,60,2,0.001,0.496
25,0,60,60,3,0.001,0.468
25,0,60,60,4,0.001,0.44
25,0,60,60,8,0.001,0.428
25,0,60,60,12,0.001,0.425
